  72 101 173   5.3140  0.0038                    173,101,-0.244,0.004,5.3140,0.0038
  72 102 174   5.3201  0.0035                    174,102,-0.180,0.003,5.3201,0.0035
  72 103 175   5.3191  0.0036                    175,103,-0.091,0.002,5.3191,0.0036
  72 104 176   5.3286  0.0032                    176,104,-0.091,0.001,5.3286,0.0032
  72 105 177   5.3309  0.0031                    177,105,-0.065,0.001,5.3309,0.0031
  72 106 178   5.3371  0.0031                    178,106,0,0,5.3371,0.0031
  72 107 179   5.3408  0.0031                    179,107,0.039,0.002,5.3408,0.0031
  72 108 180   5.3470  0.0032                    180,108,0.040,0.005,5.3470,0.0032
  72 110 182   5.3516  0.0036                    182,110,0.176,0.005,5.3516,0.0036
  73 108 181   5.3507  0.0034                    181,108,,,5.3507,0.0034
  74 106 180   5.3491  0.0022                    180,106,-0.169,0.006,5.3491,0.0022
  74 108 182   5.3559  0.0017                    182,108,-0.099,0.005,5.3559,0.0017
  74 109 183   5.3611  0.0020                    183,109,-0.047,0.006,5.3611,0.0020
  74 110 184   5.3658  0.0023                    184,110,0,0,5.3658,0.0023
  74 112 186   5.3743  0.0026                    186,112,0.086,0.004,5.3743,0.0026
  75 110 185   5.3596  0.0172                    185,110,0,0,5.3596,0.0172
  75 112 187   5.3698  0.0173                    187,112,0.110,0.010,5.3698,0.0173
  76 108 184   5.3823  0.0022                    184,108,-0.320,0.018,5.3823,0.0022
  76 110 186   5.3909  0.0017                    186,110,-0.231,0.015,5.3909,0.0017
  76 111 187   5.3933  0.0018                    187,111,-0.205,0.016,5.3933,0.0018
  76 112 188   5.3993  0.0011                    188,112,-0.144,0.011,5.3993,0.0011
  76 113 189   5.4016  0.0012                    189,113,-0.119,0.012,5.4016,0.0012
  76 114 190   5.4062  0.0013                    190,114,-0.068,0.006,5.4062,0.0013
  76 116 192   5.4126  0.0015                    192,116,0,0,5.4126,0.0015
  77 105 182   5.3705  0.1061                    182,105,-0.283,0.006,5.3705,0.1061
  77 106 183   5.3780  0.1061                    183,106,-0.203,0.004,5.3780,0.1061
  77 107 184   5.3805  0.1061                    184,107,-0.176,0.003,5.3805,0.1061
  77 108 185   5.3854  0.1061                    185,108,-0.123,0.003,5.3854,0.1061
  77 109 186   5.3900  0.1061                    186,109,-0.073,0.004,5.3900,0.1061
  77 110 187   5.3812  0.1061                    187,110,-0.168,0.003,5.3812,0.1061
  77 111 188   5.3838  0.1061                    188,111,-0.140,0.004,5.3838,0.1061
  77 112 189   5.3898  0.1061                    189,112,-0.076,0.002,5.3898,0.1061
  77 114 191   5.3968  0.1061                    191,114,0,0,5.3968,0.1061
  77 116 193   5.4032  0.1061                    193,116,0.069,0.001,5.4032,0.1061
  78 100 178   5.3728  0.0066                    178,100,-0.529,0.016,5.3728,0.0066
  78 101 179   5.3915  0.0050                    179,101,-0.335,0.021,5.3915,0.0050
  78 102 180   5.3891  0.0049                    180,102,-0.360,0.011,5.3891,0.0049
  78 103 181   5.3996  0.0041                    181,103,-0.251,0.015,5.3996,0.0041
  78 104 182   5.3969  0.0041                    182,104,-0.279,0.010,5.3969,0.0041
  78 105 183   5.4038  0.0036                    183,105,-0.196,0.020,5.4038,0.0036
  78 106 184   5.4015  0.0036                    184,106,-0.240,0.018,5.4015,0.0036
  78 107 185   5.4148  0.0028                    185,107,-0.090,0.005,5.4148,0.0028
  78 108 186   5.4037  0.0036                    186,108,-0.213,0.004,5.4037,0.0036
  78 109 187   5.4063  0.0037                    187,109,-0.188,0.004,5.4063,0.0037
  78 110 188   5.4053  0.0034                    188,110,-0.193,0.003,5.4053,0.0034
  78 111 189   5.4060  0.0035                    189,111,-0.187,0.005,5.4060,0.0035
  78 112 190   5.4108  0.0030                    190,112,-0.137,0.002,5.4108,0.0030
  78 113 191   5.4102  0.0031                    191,113,-0.142,0.004,5.4102,0.0031
  78 114 192   5.4169  0.0028                    192,114,-0.073,0.002,5.4169,0.0028
  78 115 193   5.4191  0.0027                    193,115,-0.047,0.006,5.4191,0.0027
  78 116 194   5.4236  0.0025                    194,116,0,0,5.4236,0.0025
  78 117 195   5.4270  0.0026                    195,117,0.036,0.002,5.4270,0.0026
  78 118 196   5.4307  0.0027                    196,118,0.075,0.002,5.4307,0.0027
  78 120 198   5.4383  0.0032                    198,120,0.154,0.002,5.4383,0.0032
  79 104 183   5.4247  0.0043                    183,104,-0.140,0.009,5.4247,0.0043
  79 105 184   5.4306  0.0041                    184,105,-0.077,0.007,5.4306,0.0041
  79 106 185   5.4296  0.0041                    185,106,-0.088,0.004,5.4296,0.0041
  79 107 186   5.4354  0.0039                    186,107,-0.024,0.008,5.4354,0.0039
  79 108 187   5.4018  0.0058                    187,108,-0.382,0.005,5.4018,0.0058
  79 109 188   5.4049  0.0055                    188,109,-0.352,0.006,5.4049,0.0055
  79 110 189   5.4084  0.0052                    189,110,-0.313,0.004,5.4084,0.0052
  79 111 190   5.4109  0.0049                    190,111,-0.284,0.005,5.4109,0.0049
  79 112 191   5.4147  0.0046                    191,112,-0.245,0.001,5.4147,0.0046
  79 113 192   5.4179  0.0044                    192,113,-0.211,0.002,5.4179,0.0044
  79 114 193   5.4221  0.0042                    193,114,-0.164,0.001,5.4221,0.0042
  79 115 194   5.4252  0.0040                    194,115,-0.131,0.001,5.4252,0.0040
  79 116 195   5.4298  0.0040                    195,116,-0.079,0.004,5.4298,0.0040
  79 117 196   5.4332  0.0039                    196,117,-0.043,0.005,5.4332,0.0039
  79 118 197   5.4371  0.0038                    197,118,0,0,5.4371,0.0038
  79 119 198   5.4400  0.0038                    198,119,0.031,0.002,5.4400,0.0038
  79 120 199   5.4454  0.0039                    199,120,0.090,0.001,5.4454,0.0039
  80 101 181   5.4364  0.0032                    181,101,-0.114,0.004,5.4364,0.0032
  80 102 182   5.3833  0.0052                    182,102,-0.693,0.021,5.3833,0.0052
  80 103 183   5.4405  0.0031                    183,103,-0.070,0.004,5.4405,0.0031
  80 104 184   5.3949  0.0047                    184,104,-0.550,0.002,5.3949,0.0047
  80 105 185   5.4397  0.0031                    185,105,-0.077,0.001,5.4397,0.0031
  80 106 186   5.4017  0.0043                    186,106,-0.477,0.001,5.4017,0.0043
  80 107 187   5.4046  0.0042                    187,107,-0.447,0.002,5.4046,0.0042
  80 108 188   5.4085  0.0040                    188,108,-0.404,0.001,5.4085,0.0040
  80 109 189   5.4100  0.0040                    189,109,-0.387,0.002,5.4100,0.0040
  80 110 190   5.4158  0.0037                    190,110,-0.326,0.001,5.4158,0.0037
  80 111 191   5.4171  0.0037                    191,111,-0.313,0.004,5.4171,0.0037
  80 112 192   5.4232  0.0035                    192,112,-0.246,0.001,5.4232,0.0035
  80 113 193   5.4238  0.0035                    193,113,-0.242,0.009,5.4238,0.0035
  80 114 194   5.4309  0.0033                    194,114,-0.164,0.001,5.4309,0.0033
  80 115 195   5.4345  0.0032                    195,115,-0.126,0.005,5.4345,0.0032
  80 116 196   5.4385  0.0031                    196,116,-0.0825,0.0001,5.4385,0.0031
  80 117 197   5.4412  0.0031                    197,117,-0.054,0.003,5.4412,0.0031
  80 118 198   5.4463  0.0031                    198,118,0,0,5.4463,0.0031
  80 119 199   5.4474  0.0031                    199,119,0.0130,0.0001,5.4474,0.0031
  80 120 200   5.4551  0.0031                    200,120,0.0942,0.0001,5.4551,0.0031
  80 121 201   5.4581  0.0032                    201,121,0.1258,0.0001,5.4581,0.0032
  80 122 202   5.4648  0.0033                    202,122,0.1981,0.0001,5.4648,0.0033
  80 123 203   5.4679  0.0035                    203,123,0.231,0.004,5.4679,0.0035
  80 124 204   5.4744  0.0036                    204,124,0.3001,0.0001,5.4744,0.0036
  80 125 205   5.4776  0.0038                    205,125,0.333,0.002,5.4776,0.0038
  80 126 206   5.4837  0.0040                    206,126,0.397,0.002,5.4837,0.0040
  81 102 183   5.3786  0.0105                    183,102,-1.056,0.028,5.3786,0.0105
  81 104 185   5.3896  0.0098                    185,104,-0.938,0.041,5.3896,0.0098
  81 107 188   5.4017  0.0072                    188,107,-0.7708,0.0005,5.4017,0.0072
  81 109 190   5.4121  0.0056                    190,109,-0.6693,0.0003,5.4121,0.0056
  81 110 191   5.4169  0.0048                    191,110,-0.6201,0.0007,5.4169,0.0048
  81 111 192   5.4191  0.0051                    192,111,-0.5967,0.0003,5.4191,0.0051
  81 112 193   5.4243  0.0042                    193,112,-0.542,0.011,5.4243,0.0042
  81 113 194   5.4259  0.0046                    194,113,-0.5261,0.0005,5.4259,0.0046
  81 114 195   5.4325  0.0039                    195,114,-0.457,0.007,5.4325,0.0039
  81 115 196   5.4327  0.0042                    196,115,-0.4546,0.0005,5.4327,0.0042
  81 116 197   5.4388  0.0036                    197,116,-0.391,0.001,5.4388,0.0036
  81 117 198   5.4396  0.0036                    198,117,-0.383,0.007,5.4396,0.0036
  81 118 199   5.4479  0.0031                    199,118,-0.296,0.007,5.4479,0.0031
  81 119 200   5.4491  0.0031                    200,119,-0.283,0.007,5.4491,0.0031
  81 120 201   5.4573  0.0029                    201,120,-0.197,0.001,5.4573,0.0029
  81 121 202   5.4595  0.0027                    202,121,-0.174,0.007,5.4595,0.0027
  81 122 203   5.4666  0.0027                    203,122,-0.0978,0.0001,5.4666,0.0027
  81 123 204   5.4704  0.0028                    204,123,-0.060,0.007,5.4704,0.0028
  81 124 205   5.4759  0.0026                    205,124,0,0,5.4759,0.0026
  81 126 207   5.4853  0.0027                    207,126,0.0993,0.0002,5.4853,0.0027
  81 127 208   5.4946  0.0028                    208,127,0.185,0.013,5.4946,0.0028
  82 100 182   5.3788  0.0035                    182,100,-1.311,0.013,5.3788,0.0035
  82 101 183   5.3869  0.0030                    183,101,-1.225,0.008,5.3869,0.0030
  82 102 184   5.3930  0.0029                    184,102,-1.160,0.005,5.3930,0.0029
  82 103 185   5.3984  0.0028                    185,103,-1.103,0.008,5.3984,0.0028
  82 104 186   5.4027  0.0027                    186,104,-1.057,0.005,5.4027,0.0027
  82 105 187   5.4079  0.0026                    187,105,-1.002,0.006,5.4079,0.0026
  82 106 188   5.4139  0.0025                    188,106,-0.938,0.006,5.4139,0.0025
  82 107 189   5.4177  0.0024                    189,107,-0.898,0.008,5.4177,0.0024
  82 108 190   5.4222  0.0023                    190,108,-0.851,0.002,5.4222,0.0023
  82 109 191   5.4229  0.0026                    191,109,-0.845,0.004,5.4229,0.0026
  82 110 192   5.4300  0.0025                    192,110,-0.766,0.005,5.4300,0.0025
  82 111 193   5.4310  0.0023                    193,111,-0.756,0.003,5.4310,0.0023
  82 112 194   5.4372  0.0023                    194,112,-0.689,0.004,5.4372,0.0023
  82 113 195   5.4389  0.0045                    195,113,-0.671,0.004,5.4389,0.0045
  82 114 196   5.4444  0.0024                    196,114,-0.611,0.005,5.4444,0.0024
  82 115 197   5.4446  0.0024                    197,115,-0.609,0.003,5.4446,0.0024
  82 116 198   5.4524  0.0022                    198,116,-0.5258,0.0002,5.4524,0.0022
  82 117 199   5.4529  0.0022                    199,117,-0.5206,0.0005,5.4529,0.0022
  82 118 200   5.4611  0.0020                    200,118,-0.4322,0.0002,5.4611,0.0020
  82 119 201   5.4629  0.0019                    201,119,-0.4127,0.0003,5.4629,0.0019
  82 120 202   5.4705  0.0017                    202,120,-0.3307,0.0002,5.4705,0.0017
  82 121 203   5.4727  0.0017                    203,121,-0.3071,0.0003,5.4727,0.0017
  82 122 204   5.4803  0.0014                    204,122,-0.2249,0.0001,5.4803,0.0014
  82 123 205   5.4828  0.0015                    205,123,-0.1983,0.0002,5.4828,0.0015
  82 124 206   5.4902  0.0014                    206,124,-0.1189,0.0001,5.4902,0.0014
  82 125 207   5.4943  0.0014                    207,125,-0.0743,0.0001,5.4943,0.0014
  82 126 208   5.5012  0.0013                    208,126,0,0,5.5012,0.0013
  82 127 209   5.5100  0.0014                    209,127,0.0945,0.0005,5.5100,0.0014
  82 128 210   5.5208  0.0016                    210,128,0.2125,0.0002,5.5208,0.0016
  82 129 211   5.5290  0.0017                    211,129,0.3020,0.0003,5.5290,0.0017
  82 130 212   5.5396  0.0019                    212,130,0.4178,0.0016,5.5396,0.0019
  82 132 214   5.5577  0.0023                    214,132,0.6150,0.0011,5.5577,0.0023
  83 119 202   5.4840  0.0912                    202,119,-0.408,0.002,5.4840,0.0912
  83 120 203   5.4911  0.0911                    203,120,-0.330,0.002,5.4911,0.0911
  83 121 204   5.4934  0.0910                    204,121,-0.305,0.003,5.4934,0.0910
  83 122 205   5.5008  0.0909                    205,122,-0.224,0.001,5.5008,0.0909
  83 123 206   5.5034  0.0909                    206,123,-0.196,0.001,5.5034,0.0909
  83 124 207   5.5103  0.0907                    207,124,-0.119,0.002,5.5103,0.0907
  83 125 208   5.5147  0.0907                    208,125,-0.071,0.002,5.5147,0.0907
  83 126 209   5.5211  0.0906                    209,126,0,0,5.5211,0.0906
  83 127 210   5.5300  0.0904                    210,127,0.099,0.003,5.5300,0.0904
  83 129 212   5.5489  0.0901                    212,129,0.307,0.004,5.5489,0.0901
  83 130 213   5.5586  0.0900                    213,130,0.416,0.001,5.5586,0.0900
  84 108 192   5.5220  0.0194                    192,108,-0.403,0.019,5.5220,0.0194
  84 109 193   5.5185  0.0189                    193,109,-0.442,0.013,5.5185,0.0189
  84 110 194   5.5167  0.0192                    194,110,-0.462,0.016,5.5167,0.0192
  84 111 195   5.5127  0.0189                    195,111,-0.506,0.013,5.5127,0.0189
  84 112 196   5.5136  0.0189                    196,112,-0.496,0.013,5.5136,0.0189
  84 113 197   5.5112  0.0189                    197,113,-0.523,0.013,5.5112,0.0189
  84 114 198   5.5146  0.0193                    198,114,-0.485,0.017,5.5146,0.0193
  84 115 199   5.5123  0.0189                    199,115,-0.510,0.013,5.5123,0.0189
  84 116 200   5.5199  0.0190                    200,116,-0.426,0.014,5.5199,0.0190
  84 117 201   5.5190  0.0189                    201,117,-0.436,0.013,5.5190,0.0189
  84 118 202   5.5281  0.0191                    202,118,-0.336,0.015,5.5281,0.0191
  84 119 203   5.5297  0.0189                    203,119,-0.318,0.013,5.5297,0.0189
  84 120 204   5.5378  0.0189                    204,120,-0.229,0.014,5.5378,0.0189
  84 121 205   5.5389  0.0189                    205,121,-0.216,0.014,5.5389,0.0189
  84 122 206   5.5480  0.0189                    206,122,-0.116,0.014,5.5480,0.0189
  84 123 207   5.5501  0.0189                    207,123,-0.092,0.014,5.5501,0.0189
  84 124 208   5.5584  0.0176                    208,124,0,0,5.5584,0.0176
  84 125 209   5.5631  0.0187                    209,125,0.052,0.012,5.5631,0.0187
  84 126 210   5.5704  0.0185                    210,126,0.134,0.010,5.5704,0.0185
  84 127 211   5.5798  0.0187                    211,127,0.238,0.013,5.5798,0.0187
  84 132 216   5.6394  0.0186                    216,132,0.907,0.014,5.6394,0.0186
  84 133 217   5.6445  0.0189                    217,133,0.965,0.018,5.6445,0.0189
  84 134 218   5.6558  0.0186                    218,134,1.092,0.015,5.6558,0.0186
  86 116 202   5.5521  0.0181                    202,116,-0.4382,0.0004,5.5521,0.0181
  86 118 204   5.5568  0.0180                    204,118,-0.3860,0.0003,5.5568,0.0180
  86 119 205   5.5569  0.0180                    205,119,-0.3849,0.0003,5.5569,0.0180
  86 120 206   5.5640  0.0178                    206,120,-0.3058,0.0003,5.5640,0.0178
  86 121 207   5.5652  0.0178                    207,121,-0.2926,0.0002,5.5652,0.0178
  86 122 208   5.5725  0.0177                    208,122,-0.2125,0.0002,5.5725,0.0177
  86 123 209   5.5743  0.0177                    209,123,-0.1917,0.0001,5.5743,0.0177
  86 124 210   5.5813  0.0177                    210,124,-0.1143,0.0001,5.5813,0.0177
  86 125 211   5.5850  0.0176                    211,125,-0.0735,0.0001,5.5850,0.0176
  86 126 212   5.5915  0.0176                    212,126,0,0,5.5915,0.0176
  86 132 218   5.6540  0.0187                    218,132,0.7000,0.0003,5.6540,0.0187
  86 133 219   5.6648  0.0191                    219,133,0.8212,0.0003,5.6648,0.0191
  86 134 220   5.6731  0.0194                    220,134,0.9151,0.0003,5.6731,0.0194
  86 135 221   5.6834  0.0199                    221,135,1.0320,0.0004,5.6834,0.0199
  86 136 222   5.6915  0.0203                    222,136,1.1236,0.0004,5.6915,0.0203
  87 115 202   5.5500  0.0178                    202,115,-0.46200,0.02100,5.5500,0.0178
  87 116 203   5.5560  0.0178                    203,116,-0.39600,0.01800,5.5560,0.0178
  87 117 204   5.5523  0.0178                    204,117,-0.43700,0.02300,5.5523,0.0178
  87 118 205   5.5609  0.0178                    205,118,-0.34100,0.02300,5.5609,0.0178
  87 119 206   5.5618  0.0178                    206,119,-0.33100,0.02300,5.5618,0.0178
  87 120 207   5.5689  0.0177                    207,120,-0.25200,0.00300,5.5689,0.0177
  87 121 208   5.5699  0.0177                    208,121,-0.24100,0.00200,5.5699,0.0177
  87 122 209   5.5780  0.0176                    209,122,-0.15100,0.00100,5.5780,0.0176
  87 123 210   5.5803  0.0176                    210,123,-0.12500,0.00100,5.5803,0.0176
  87 124 211   5.5876  0.0176                    211,124,-0.04400,0.00000,5.5876,0.0176
  87 125 212   5.5915  0.0176                    212,125,0.00000,0.00000,5.5915,0.0176
  87 126 213   5.5986  0.0176                    213,126,0.07900,0.00100,5.5986,0.0176
  87 130 217   5.6534  0.0175                    217,130,0.69600,0.01800,5.6534,0.0175
  87 131 218   5.6646  0.0174                    218,131,0.82300,0.01200,5.6646,0.0174
  87 132 219   5.6681  0.0174                    219,132,1,0,5.6681,0.0174
  87 133 220   5.6803  0.0173                    220,133,1.00100,0.01000,5.6803,0.0173
  87 134 221   5.6920  0.0173                    221,134,1.13400,0.01100,5.6920,0.0173
  87 135 222   5.7034  0.0173                    222,135,1.26400,0.00300,5.7034,0.0173
  87 136 223   5.7104  0.0173                    223,136,1.34400,0.01400,5.7104,0.0173
  87 137 224   5.7229  0.0172                    224,137,1.48700,0.01500,5.7229,0.0172
  87 138 225   5.7288  0.0172                    225,138,1.55400,0.01600,5.7288,0.0172
  87 139 226   5.7376  0.0172                    226,139,1.65500,0.01700,5.7376,0.0172
  87 140 227   5.7542  0.0172                    227,140,1.84600,0.01900,5.7542,0.0172
  87 141 228   5.7614  0.0172                    228,141,1.92900,0.02000,5.7614,0.0172
  87 142 229   5.7700  0.0171                    229,142,2.02800,0.01600,5.7700,0.0171
  87 144 231   5.7859  0.0171                    231,144,2.21200,0.01700,5.7859,0.0171
  88 120 208   5.5809  0.0178                    208,120,-0.3020,0.0160,5.5809,0.0178
  88 121 209   5.5814  0.0178                    209,121,-0.2960,0.0150,5.5814,0.0178
  88 122 210   5.5888  0.0178                    210,122,-0.2140,0.0110,5.5888,0.0178
  88 123 211   5.5903  0.0178                    211,123,-0.1967,0.0099,5.5903,0.0178
  88 124 212   5.5975  0.0177                    212,124,-0.1160,0.0059,5.5975,0.0177
  88 125 213   5.6010  0.0177                    213,125,-0.0773,0.0039,5.6010,0.0177
  88 126 214   5.6079  0.0177                    214,126,0,,5.6079,0.0177
  88 132 220   5.6777  0.0178                    220,132,0.7880,0.0400,5.6777,0.0178
  88 133 221   5.6907  0.0179                    221,133,0.9360,0.0480,5.6907,0.0179
  88 134 222   5.7003  0.0180                    222,134,1.0450,0.0530,5.7003,0.0180
  88 135 223   5.7113  0.0181                    223,135,1.1700,0.0590,5.7113,0.0181
  88 136 224   5.7198  0.0182                    224,136,1.2680,0.0640,5.7198,0.0182
  88 137 225   5.7317  0.0184                    225,137,1.4040,0.0710,5.7317,0.0184
  88 138 226   5.7389  0.0185                    226,138,1.4860,0.0750,5.7389,0.0185
  88 139 227   5.7477  0.0186                    227,139,1.5870,0.0800,5.7477,0.0186
  88 140 228   5.7572  0.0188                    228,140,1.6970,0.0860,5.7572,0.0188
  88 141 229   5.7670  0.0190                    229,141,1.8100,0.0920,5.7670,0.0190
  88 142 230   5.7785  0.0192                    230,142,1.9430,0.0980,5.7785,0.0192
  88 144 232   5.7973  0.0196                    232,144,2.1600,0.1100,5.7973,0.0196
  90 137 227   5.7404  0.0165                    227,137,-0.508,0.003,5.7404,0.0165
  90 138 228   5.7488  0.0152                    228,138,-0.413,0.001,5.7488,0.0152
  90 139 229   5.7557  0.0143                    229,139,-0.334,0.001,5.7557,0.0143
  90 140 230   5.7670  0.0131                    230,140,-0.2050,0.0004,5.7670,0.0131
  90 142 232   5.7848  0.0124                    232,142,0,0,5.7848,0.0124
  92 141 233   5.8203  0.0049                    233,141,-0.435,0.001,5.8203,0.0049
  92 142 234   5.8291  0.0052                    234,142,-0.334,0.001,5.8291,0.0052
  92 143 235   5.8337  0.0041                    235,143,-0.2803,0.0002,5.8337,0.0041
  92 144 236   5.8431  0.0038                    236,144,-0.1676,0.0002,5.8431,0.0038
  92 146 238   5.8571  0.0033                    238,146,0,0,5.8571,0.0033
  94 144 238   5.8535  0.0378                    238,144,-0.082,0.004,5.8535,0.0378
  94 145 239   5.8601  0.0378                    239,145,0,0,5.8601,0.0378
  94 146 240   5.8701  0.0379                    240,146,0.122,0.003,5.8701,0.0379
  94 147 241   5.8748  0.0379                    241,147,0.179,0.004,5.8748,0.0379
  94 148 242   5.8823  0.0380                    242,148,0.273,0.004,5.8823,0.0380
  94 150 244   5.8948  0.0382                    244,150,0.426,0.008,5.8948,0.0382
  95 146 241   5.8928  0.0042                    241,146,-0.142,0.008,5.8928,0.0042
  95 148 243   5.9048  0.0035                    243,148,0,0,5.9048,0.0035
  96 146 242   5.8285  0.0192                    242,146,-0.168,0.056,5.8285,0.0192
  96 148 244   5.8429  0.0181                    244,148,0,0,5.8429,0.0181
  96 149 245   5.8475  0.0182                    245,149,0.054,0.011,5.8475,0.0182
  96 150 246   5.8562  0.0184                    246,150,0.156,0.022,5.8562,0.0184
  96 152 248   5.8687  0.0193                    248,152,0.303,0.054,5.8687,0.0193
